id.establecimientos;razon.social;nombre.sucursal;direccion;ccz;barrio;cajas;cadena;long;lat;ciudad;depto;id.depto;localidad;superficie (m2)
152;Henderson y Cia.  S.A.;Tienda Inglesa - Pocitos;Juan Benito Blanco 966;5;Pocitos;5;Tienda Inglesa;-34,91390176;-56,14886398;Montevideo;Montevideo;1;1020;267
153;Henderson y Cia.  S.A.;Tienda Inglesa - Arocena;Dr. Alejandro Schroeder 6436;8;Carrasco;9;Tienda Inglesa;-34,887673;-56,05852061;Montevideo;Montevideo;1;1020;1024
154;Henderson y Cia.  S.A.;Tienda Inglesa - Unión;Avda. 8 de Octubre 4086;6;Unión;10;Tienda Inglesa;-34,87076392;-56,1348831;Montevideo;Montevideo;1;1020;675
155;Ta Ta S.A.;Ta - Ta - Hiper Maldonado;25 de Mayo 600;;Interior;11;Ta - Ta;-34,90905068;-54,95580323;Maldonado;Maldonado;10;10320;
156;Henderson y Cia.  S.A.;Tienda Inglesa - Lagomar;Avda. Ing. Luis Giannattasio Km.21800;;Interior;13;Tienda Inglesa;-34,83446951;-55,980841;Ciudad de la Costa;Canelones;3;3831;1583
157;Henderson y Cia.  S.A.;Tienda Inglesa - Posadas;Avda. Dr. Luis A. de Herrera  4462;15;Prado ;14;Tienda Inglesa;-34,85783077;-56,19462606;Montevideo;Montevideo;1;1020;1631
158;Henderson y Cia.  S.A.;Tienda Inglesa - Atlántida;Ruta Interbalnearia  Km 45;;Interior;18;Tienda Inglesa;-34,76800372;-55,76856156;Atlántida;Canelones;3;3621;3858
159;Henderson y Cia.  S.A.;Tienda Inglesa - Central;Avda. Italia 5820;8;Carrasco;22;Tienda Inglesa;-34,88259202;-56,08110165;Montevideo;Montevideo;1;1020;3649
160;Ta Ta S.A.;Ta - Ta - Rivera II;Sepè 51;;Interior;7;Ta - Ta;-30,9000121;-55,5263139;Rivera;Rivera;13;13220;
161;Ta Ta S.A.;Ta - Ta - Costa Urbana Shopping;Av Giannattasio km 20,500;;Interior;13;Ta - Ta;-34,8412378;-55,9948837;Ciudad de la Costa;Canelones;3;3831;
162;Ta Ta S.A.;Multiahorro Express N° 15;Martín Fierro 2415;4;La Blanqueada;2;Ta - Ta;-34,88275034;-56,16558447;Montevideo;Montevideo;1;1020;100
163;Sistemar S.A.;Multiahorro Express N° 9;Avda. Ramón Anador 3842;4;Buceo;2;Multi Ahorro;-34,89335284;-56,13056929;Montevideo;Montevideo;1;1020;212
164;Ta Ta S.A.;Ta - Ta - Av. Rivera  ;Avda. Gral. Rivera 4250;7;Buceo;2;Ta - Ta;-34,89616288;-56,12176942;Montevideo;Montevideo;1;1020;213
165;Ta Ta S.A.;Multiahorro Express N° 13;Dr. Tristán Narvaja 1541;2;Cordón;2;Ta - Ta;-34,90185104;-56,17782331;Montevideo;Montevideo;1;1020;138
166;Ta Ta S.A.;Ta! N° 2;Avda. Gral. Rivera 2056;3;Cordón;2;Ta - Ta;-34,90243241;-56,17148092;Montevideo;Montevideo;1;1020;185
167;Ta Ta S.A.;Ta - Ta - Libertad;Libertad 2545;5;Pocitos;2;Ta - Ta;-34,91061083;-56,15822847;Montevideo;Montevideo;1;1020;280
168;Ta Ta S.A.;Ta - Ta - Gral. Flores;Avda. Gral. Flores 4649;11;Cerrito;3;Ta - Ta;-34,84612874;-56,1555897;Montevideo;Montevideo;1;1020;205
169;Ta Ta S.A.;Ta - Ta - Agraciada;Avda. Agraciada 2560;16;Aguada;3;Ta - Ta;-34,88460381;-56,19320693;Montevideo;Montevideo;1;1020;217
170;Sistemar S.A.;Multiahorro Express N° 8;Ramón Anador 3272;5;Parque Batlle;3;Multi Ahorro;-34,89631912;-56,14572;Montevideo;Montevideo;1;1020;244
171;Ta Ta S.A.;Ta - Ta - Rio Branco;Río Branco 1382;1;Centro;3;Ta - Ta;-34,90568957;-56,19573175;Montevideo;Montevideo;1;1020;295
172;Ta Ta S.A.;Ta - Ta - Constituyente;Constituyente 1570;2;Centro;3;Ta - Ta;-34,90612584;-56,18204036;Montevideo;Montevideo;1;1020;252
173;Ta Ta S.A.;Ta - Ta - Canelones;Canelones 888;1;Centro;3;Ta - Ta;-34,90936691;-56,19705609;Montevideo;Montevideo;1;1020;250
174;Ta Ta S.A.;Ta - Ta - J.H. Figueiras ;José H. Figueira 2301;5;Parque Rodó;3;Ta - Ta;-34,91568181;-56,16416731;Montevideo;Montevideo;1;1020;139
175;Ta Ta S.A.;Ta - Ta - San Martin ;Avda. Gral. San Martín 2700;3;Reducto;4;Ta - Ta;-34,87614907;-56,1857678;Montevideo;Montevideo;1;1020;281
176;Ta Ta S.A.;Ta - Ta - Avda. Italia ;Avda. Italia 3796;6;Buceo;4;Ta - Ta;-34,88709064;-56,13024546;Montevideo;Montevideo;1;1020;249
177;Ta Ta S.A.;Ta - Ta - Jackson ;Juan D. Jackson 1222;2;Cordón;4;Ta - Ta;-34,90691562;-56,1730635;Montevideo;Montevideo;1;1020;372
178;Ta Ta S.A.;Ta - Ta - San Jose ;San José 882;1;Centro;4;Ta - Ta;-34,90750923;-56,19737321;Montevideo;Montevideo;1;1020;412
179;Ta Ta S.A.;Ta - Ta - Paraguay ;Paraguay 1017;1;Barrio Sur;4;Ta - Ta;-34,9126652;-56,191997;Montevideo;Montevideo;1;1020;300
180;Ta Ta S.A.;Mimatec 18 Tacuarembo;18 de Julio 430;;Interior;4;Ta - Ta;-31,7185385;-55,9881785;Tacuarembó;Tacuarembó;18;18220;483
181;Ta Ta S.A.;Ta - Ta - N.Ferreira (Tacuarembó) ;Nelson Ferreira 132;;Interior;4;Ta - Ta;-31,7220173;-55,9789866;Tacuarembó;Tacuarembó;18;18220;330
182;Ta Ta S.A.;Ta - Ta - Lezica ;Avda. Lezica 6345;12;Colón;5;Ta - Ta;-34,79672;-56,24808361;Montevideo;Montevideo;1;1020;475
183;Ta Ta S.A.;Ta - Ta - J.B. Y Ordoñez ;Bvar. José Batlle y Ordoñez 6609;13;Sayago;5;Ta - Ta;-34,82542909;-56,22402631;Montevideo;Montevideo;1;1020;400
184;Ta Ta S.A.;Ta - Ta - Felipe Carape ;Avda. Felipe Carapé 4478;15;Aires Puros;5;Ta - Ta;-34,85338039;-56,19417495;Montevideo;Montevideo;1;1020;406
185;Ta Ta S.A.;Ta - Ta - Cooper ;Cooper 2390;8;Carrasco;5;Ta - Ta;-34,87083853;-56,06918428;Montevideo;Montevideo;1;1020;
186;Ta Ta S.A.;Ta - Ta - Cufre ;Cufré 2687;2;La Comercial;5;Ta - Ta;-34,87794723;-56,17095454;Montevideo;Montevideo;1;1020;314
187;Ta Ta S.A.;Ta - Ta - Miguelete ;Miguelete 2226;2;Tres Cruces;5;Ta - Ta;-34,89229941;-56,17095017;Montevideo;Montevideo;1;1020;502
188;Ta Ta S.A.;Ta - Ta - J.B. Y Ordoñez ;Bvar. José Batlle y Ordóñez 1703;7;Buceo;5;Ta - Ta;-34,89382598;-56,12898604;Montevideo;Montevideo;1;1020;342
189;Ta Ta S.A.;Ta - Ta - Cavia ;Luis B. Cavia 2610;5;Pocitos;5;Ta - Ta;-34,90804026;-56,15770659;Montevideo;Montevideo;1;1020;230
190;Ta Ta S.A.;Ta - Ta - Florida ;Fructuoso Rivera 3320 (y Dr. González);;Interior;6;Ta - Ta;-34,09636833;-56,2147445;Florida;Florida;8;8220;834
191;Ta Ta S.A.;Ta - Ta - La Paz ;Conrado Moller 260;;Interior;6;Ta - Ta;-34,76274799;-56,22468585;La Paz;Canelones;3;3321;476
192;Ta Ta S.A.;Ta - Ta - Cilindro ;Juan Sebastián Elcano 3301;11;Pérez Castellanos;6;Ta - Ta;-34,85952506;-56,15075662;Montevideo;Montevideo;1;1020;584
193;Ta Ta S.A.;Ta - Ta - C.M Ramirez ;Avda. Dr. Carlos Ma. Ramírez 932;14;La Teja;6;Ta - Ta;-34,86658314;-56,23693197;Montevideo;Montevideo;1;1020;530
194;Ta Ta S.A.;Ta - Ta - Rodo ;José Enrique Rodó 1802;2;Cordón;6;Ta - Ta;-34,90479859;-56,17716075;Montevideo;Montevideo;1;1020;427
195;Ta Ta S.A.;Ta - Ta - Fondar (Trinidad) ;Francisco Fondar 785;;Interior;6;Ta - Ta;-33,5202526;-56,8997266;Trinidad;Flores;7;7320;1087
196;Ta Ta S.A.;Ta - Ta - Igua ;Iguá 4498;8;Malvín;7;Ta - Ta;-34,88114371;-56,11184138;Montevideo;Montevideo;1;1020;724
197;Ta Ta S.A.;Ta - Ta - Comercio ;Comercio 2445;6;Unión;8;Ta - Ta;-34,87763426;-56,14148306;Montevideo;Montevideo;1;1020;732
198;Ta Ta S.A.;Ta - Ta - Belloni ;Avda. José Belloni 4393;11;Piedras Blancas;9;Ta - Ta;-34,82319956;-56,14089719;Montevideo;Montevideo;1;1020;
199;Ta Ta S.A.;Ta - Ta - Piedras Blancas ;Avda. Gral. Flores 5493;10;Piedras Blancas;9;Ta - Ta;-34,82885107;-56,14141459;Montevideo;Montevideo;1;1020;783
200;Ta Ta S.A.;Ta - Ta - Blanqueada ;Avda. 8 de Octubre 3340;6;Unión;9;Ta - Ta;-34,88006984;-56,14878114;Montevideo;Montevideo;1;1020;997
201;Ta Ta S.A.;Ta - Ta - Mercedes ;Don Bosco 734;;Interior;10;Ta - Ta;-33,25689804;-58,02964394;Mercedes;Soriano;17;17220;802
202;Ta Ta S.A.;Ta - Ta - Jardines ;Camino Maldonado 5757;9;Punta de Rieles ;10;Ta - Ta;-34,84185921;-56,12456152;Montevideo;Montevideo;1;1020;862
203;Ta Ta S.A.;Ta - Ta - Gral Flores ;Avda. Gral. Flores 4104;11;Buceo;10;Ta - Ta;-34,85473971;-56,16188944;Montevideo;Montevideo;1;1020;770
204;Ta Ta S.A.;Ta - Ta - Malvin Alto ;Camino Carrasco 4656;6;Malvín;11;Ta - Ta;-34,87180352;-56,11803439;Montevideo;Montevideo;1;1020;993
205;Ta Ta S.A.;Ta - Ta - D.Lamas (Salto) ;Diego Lamas 2274;;Interior;11;Ta - Ta;-31,38371262;-57,94355019;Salto;Salto;15;15120;1484
206;Ta Ta S.A.;Ta - Ta - Solymar ;Avda. Ing. Luis Giannattasio Km. 23.200;;Interior;12;Ta - Ta;-34,87036158;-56,02247714;Ciudad de la Costa;Canelones;3;3831;1343
207;Ta Ta S.A.;Ta - Ta - Glra Flores Tacuarembó ;Gral. Flores 315;;Interior;12;Ta - Ta;-31,7159807;-55,9842182;Tacuarembó;Tacuarembó;18;18220;1250
208;Ta Ta S.A.;Ta - Ta - Cerro ;Avda. Dr. Carlos Ma. Ramírez 1490;17;Cerro;16;Ta - Ta;-34,87322619;-56,24556142;Montevideo;Montevideo;1;1020;1574
209;Ta Ta S.A.;Ta - Ta - W.F.Aldunate (Durazno) ;Wilson Ferrira Aldunate 419;;Interior;10;Ta - Ta;-33,3827939;-56,527935;Durazno;Durazno;6;6220;1261
210;De Buño SRL.;MicroMacro 3 Calvo;Francisco Canaro 2265;2;Cordón;2;Micro Macro;-34,89878911;-56,16538919;Montevideo;Montevideo;1;1020;
211;Yaelcong S.A.;MicroMacro 12 Camino Carrasco;Camino Carrasco 120;;Interior;2;Micro Macro;-34,86282837;-56,05523688;Ciudad de la Costa;Canelones;3;3831;
212;Fonsil S.A.;Micro Macro  Tigre 1;José Pedro Varela 401;;Interior;3;Micro Macro;-34,46663043;-57,83854674;Colonia del Sacramento;Colonia;5;5320;
213;Fonsil S.A.;Micro Macro  Tigre 2;Rivera 185;;Interior;3;Micro Macro;-34,47045213;-57,84405887;Colonia del Sacramento;Colonia;5;5320;
214;Fonsil S.A.;Micro Macro 11 Libertad;Ruta 1 km.52 /Lavalleja;;Interior;3;Micro Macro;-34,63893981;-56,61913703;Libertad;San José;16;16421;
215;Brentol S.A.;Micro Macro 7 Millán;Avda. Millán 5956 y Cno.Lecocq;13;Sayago;3;Micro Macro;-34,8257997;-56,24283976;Montevideo;Montevideo;1;1020;
216;Yaelcong S.A.;Micro Macro 14 Pereira;Gabriel A. Pereira 3173;5;Pocitos;3;Micro Macro;-34,90930795;-56,14769084;Montevideo;Montevideo;1;1020;
217;Fonsil S.A.;Micro Macro Tigre 3;Lorenzo Latorre s/n;;Interior;4;Micro Macro;-34,44831472;-57,84384155;Colonia del Sacramento;Colonia;5;5320;
218;Colen S.A.;Micro Macro 4 San José;San José 1042;1;Centro;4;Micro Macro;-34,90722668;-56,19382116;Montevideo;Montevideo;1;1020;350
219;Cladisol S.A.;Micro Macro 6 21 de Setiembre;21 de Setiembre 2973;5;Pocitos;4;Micro Macro;-34,91950719;-56,15276567;Montevideo;Montevideo;1;1020;
220;Blami Ltda.;Super Tico - BLAMI;Avda. De las Instrucciones 3086;10;Casavalle;3;Super Tico;-34,8087643;-56,16401239;Montevideo;Montevideo;1;1020;230
221;Mabiluz S.A.;Super Tico - MABILUZ;Bvar. Aparicio Saravia 4642;13;Peñarol;3;Super Tico;-34,82651394;-56,20127574;Montevideo;Montevideo;1;1020;195
222;Fedimán S.A.;Super Tico - FEDIMAN;Cardal 3209;4;La Blanqueada;4;Super Tico;-34,88430852;-56,14601649;Montevideo;Montevideo;1;1020;382
223;Noar Ltda.;Super Tico - NOAR;Avda. De las Instrucciones 1388;13;Lavalleja;5;Super Tico;-34,83773753;-56,19362027;Montevideo;Montevideo;1;1020;610
224;Dacaril S.A.;Expres Palermo;Avda. Gonzalo Ramírez 1811;2;Palermo;5;Red Expres;-34,91187323;-56,17535157;Montevideo;Montevideo;1;1020;400
225;Dacaril S.A.;Expres Centro;Avda. Uruguay  1104;1;Centro;6;Red Expres;-34,9033249;-56,19251427;Montevideo;Montevideo;1;1020;300
226;Iberpark S.A.;Iberpark;Avda. 18 de Julio 2033;1;Centro;1;Iberpark;-34,90011383;-56,17171869;Montevideo;Montevideo;1;1020;
227;Iberpark S.A.;Iberpark;Avda. 18 de Julio 1852;1;Centro;1;Iberpark;-34,9021983;-56,176237;Montevideo;Montevideo;1;1020;
228;Iberpark S.A.;Iberpark;Constituyente 1486;1;Centro;1;Iberpark;-34,90591512;-56,18382559;Montevideo;Montevideo;1;1020;
229;Iberpark S.A.;Iberpark;Soriano 1249;1;Centro;1;Iberpark;-34,90751232;-56,18916948;Montevideo;Montevideo;1;1020;
230;Iberpark S.A.;Iberpark;Blv. Artigas 1825 Local 17;;Tres Cruces;1;Iberpark;-34,893946;-56,1681817;Montevideo;Montevideo;1;1020;
231;Iberpark S.A.;Iberpark;Av. Giannattasio Km 21 Local 131A;;Interior;1;Iberpark;-34,8254104;-56,2405836;Canelones;Canelones;3;3320;
232;Lindol S.A.;Super Expres 8;Camino Cnel. Raíz 1672;3;Peñarol;3;Red Expres;-34,82482065;-56,2002846;Montevideo;Montevideo;1;1020;330
233;Soligal S.A.;Suarin;Bvar. José Batlle y Ordoñez 2239;4;Buceo;3;Sin Cadena;-34,8874545;-56,13708909;Montevideo;Montevideo;1;1020;
234;Soditur S.A.;Super Expres 3;VERACIERTO 2790;;Malvín;4;Red Expres;-34,866074;-56,1227215;Montevideo;Montevideo;1;1020;250
235;Polakof  y Cía.  S.A.;Winmart;Ruta 39 Km. 7;;Interior;3;Sin Cadena;-34,87621851;-54,94956914;Maldonado;Maldonado;10;10320;979
236;Henderson y Cia.  S.A.;Tienda Inglesa - Propios;Bvar. José  Batlle y Ordoñez  3770;11;Pérez Castellanos;27;Tienda Inglesa;-34,86646767;-56,16431444;Montevideo;Montevideo;1;1020;4601
237;Henderson y Cia.  S.A.;Tienda Inglesa - Punta del Este;Roosevelt y Los Alpes Parada7;;Interior;27;Tienda Inglesa;-34,93928558;-54,93433762;Punta del Este;Maldonado;10;10524;4480
238;Henderson y Cia.  S.A.;Tienda Inglesa - Shopping;Avda. Dr. Luis A. de Herrera 1290;5;Pocitos;33;Tienda Inglesa;-34,90388623;-56,13722709;Montevideo;Montevideo;1;1020;4074
239;Tamecor S.A.;Los Jardines 1;18 de Julio 61 Eeq. Piedras;;Interior;3;Sin Cadena;-34,47815454;-54,33708203;Rocha;Rocha;14;14320;400
240;Oasis SRL.;Los Jardines Centro;Gral. Artigas  169;;Interior;4;Sin Cadena;-34,48211061;-54,33290109;Rocha;Rocha;14;14320;990
241;Limersol  S.A.;Los Jardines Centro La Paloma;Avda. Solari y Paloma;;Interior;6;Sin Cadena;-34,66005676;-54,15588025;La Paloma;Rocha;14;14722;700
242;Vernafel S.A.;La Colonial;Gral. Oscar Gestido 2455;5;Pocitos;1;La Colonial;-34,90634542;-56,16049616;Montevideo;Montevideo;1;1020;
243;Vernafel S.A.;La Colonial;26 de Marzo 1349;5;Pocitos;1;La Colonial;-34,90793254;-56,14674749;Montevideo;Montevideo;1;1020;
244;Vernafel S.A.;La Colonial;Miguel Barreiro 3340;5;Pocitos;1;La Colonial;-34,91055233;-56,14561323;Montevideo;Montevideo;1;1020;
245;Vernafel S.A.;La Colonial;21 de Setiembre 2861;5;Pocitos;1;La Colonial;-34,91890232;-56,15547109;Montevideo;Montevideo;1;1020;
246;Vernafel S.A.;La Colonial;Avda. Gral. Rivera 3302;5;Pocitos;2;La Colonial;-34,90263609;-56,1432663;Montevideo;Montevideo;1;1020;
247;Vernafel S.A.;La Colonial;Francisco  A. Vidal 755;5;Pocitos;2;La Colonial;-34,91794706;-56,14976438;Montevideo;Montevideo;1;1020;
248;Dafimán S.A.;Super Salto;Uruguay 862;;Interior;5;Sin Cadena;-31,38758502;-57,9639052;Salto;Salto;15;15120;
249;Wiping  S.A.;HIPER VITAL;Camino Carrasco 149;;Interior;5;Sin Cadena;-34,8547418;-56,04243644;Ciudad de la Costa;Canelones;3;3831;
250;La Intención S.A.;Liro 3;Chaná 2286;2;Cordón;3;Sin Cadena;-34,90398295;-56,16683827;Montevideo;Montevideo;1;1020;621
251;Acolsur S.A.;Supermercado Ibiza;Capitán Tula 4711;10;Piedras Blancas;4;Sin Cadena;-34,82194111;-56,15631131;Montevideo;Montevideo;1;1020;300
252;Acolsur S.A.;Supermercado Ibiza;Avda. José Belloni 4575;10;Piedras Blancas;5;Sin Cadena;-34,81972634;-56,14012419;Montevideo;Montevideo;1;1020;550
253;Jardines  SRL.;Super Jardines;Badajoz 1894;12;Peñarol;3;Red Expres;-34,81611641;-56,21462242;Montevideo;Montevideo;1;1020;310
254;Distribuidora Sabbatini S.A.;Distribuidora Sabattini;Camino Tómkinson 3556;18;Paso de la Arena;4;Sin Cadena;-34,85688299;-56,29878603;Montevideo;Montevideo;1;1020;
255;Ladefar S.A.;La Bohemia 3;Avda. Dr. Luis A. de Herrera 3836;11;Brazo Oriental;3;Sin Cadena;-34,86297332;-56,17847178;Montevideo;Montevideo;1;1020;220
256;Hiperahorro SRL.;Supermercado Hiperahorro;Ruta 1 y Rodó;;Interior;3;Sin Cadena;-34,63600899;-56,62349351;Libertad;San José;16;16421;
257;Nadiral S.A.;Super Bachino;Calle 33 y Mackinnon;;Interior;5;Sin Cadena;-34,7591258;-55,6786566;La Floresta;Canelones;3;3724;864
258;Luis Gatti e Hijos S.A.;Supermercado Gatti;Avda. Gral. Artigas 780;;Interior;7;Sin Cadena;-34,72714779;-56,22272133;Las Piedras;Canelones;3;3221;600
259;San  Cono Ltda.;San  Cono;Sierra Leona 3682;18;Casabó;4;Sin Cadena;-34,88808943;-56,27272798;Montevideo;Montevideo;1;1020;
260;Julio Molina Garrido y otros;Supermercado Los Molles;Aries y Delfín;;Interior;6;Sin Cadena;-34,66033821;-54,16135789;La Paloma;Rocha;14;14722;280
261;Zunini Hnos. SC.;Autoservice  Ñandú;Agraciada 1850;;Interior;3;Sin Cadena;-31,38553103;-57,95203013;Salto;Salto;15;15120;
262;Tonicor S.A.;Supermercado La Chacra;Avda. José Belloni 6389;11;Toledo Chico;5;Sin Cadena;-34,7816619;-56,13642402;Montevideo;Montevideo;1;1020;
263;Jorge Ledesma;Autoservice  Nataleo;Avenida España 1435;;Interior;3;Sin Cadena;-32,3179217;-58,0797658;Paysandú;Paysandú;11;11120;
264;Royalwest S.A.;Marymar;Avda. José Belloni 4208;11;Piedras Blancas;6;Sin Cadena;-34,82680867;-56,14053438;Montevideo;Montevideo;1;1020;200
265;Gendil S.A.;Carnetel;Las Piedras 1624;;Interior;4;Red Expres;-32,70285792;-57,6315452;Young;Río Negro;12;12421;400
266;Sumelar S.A.;Pingûino;Avda. Dr. Luis A. de Herrera 2940;5;Larrañaga;3;Sin Cadena;-34,87511823;-56,15812697;Montevideo;Montevideo;1;1020;250
267;Parada  2 SRL.;Red Market 2-Parada 2;Yegros 2062;12;Colón ;4;Red Market;-34,80044171;-56,22851247;Montevideo;Montevideo;1;1020;280
268;El Revoltijo S.A.;El Revoltijo;Avda. Batlle 2525;;Interior;4;Sin Cadena;-31,38517117;-57,94150907;Salto;Salto;15;15120;1000
269;El Revoltijo S.A.;El Revoltijo;Uruguay esq. Soca;;Interior;8;Sin Cadena;-31,38758502;-57,9639052;Salto;Salto;15;15120;1300
270;Amadi Ltda.;Supermercado Betina;Avda. José Belloni  3354;9;Ituzaingó;5;Sin Cadena;-34,84576733;-56,13503313;Montevideo;Montevideo;1;1020;420
271;Cooperativa Salteña de Consumos;Cosalco;19 de Abril 1001;;Interior;4;Sin Cadena;-31,38556887;-57,9620665;Salto;Salto;15;15120;1200
272;Miabán S.A.;Supermercado El Morro;Camino Cibils 4484;14;Casabó;5;Red Expres;-34,87233033;-56,26684078;Montevideo;Montevideo;1;1020;480
273;Loslo Ltda.;Multieco;Avda. Luis Batlle Berres 6645;18;Paso de la Arena;3;Sin Cadena;-34,83586198;-56,27376633;Montevideo;Montevideo;1;1020;300
274;La Cabaña SRL.;La Cabaña 4;Avda. Naciones Unidas s/n P13½  Centro Comercial;;Interior;9;Sin Cadena;-34,80908436;-55,90608619;Ciudad de la Costa;Canelones;3;3831;1500
275;Targuit S.A.;Supermercado Ruta 9;Ruta 9 km 207;;Interior;4;Sin Cadena;-34,48834693;-54,32031757;Rocha;Rocha;14;14320;
276;Ecotec S.A.;RedMarket 11-Los Bulevares;Ideario Artiguista 2016;18;Paso de la Arena;3;Red Market;-34,82305723;-56,28819277;Montevideo;Montevideo;1;1020;
277;Supermercado  Italia  SRL.;Supermercado  Italia;Asamblea 693;;Interior;5;Sin Cadena;-34,3394813;-56,71043047;San José de Mayo;San José;16;16220;400
278;Sanig SRL.;La Cabaña Nº3;Avda. Gral. Rivera 3090;5;Pocitos;4;Sin Cadena;-34,90318933;-56,1490335;Montevideo;Montevideo;1;1020;400
279;Keneltur S.A.;Eco Market II;Avda. 8 de Octubre 3653;6;Unión;4;Sin Cadena;-34,87619719;-56,14280708;Montevideo;Montevideo;1;1020;360
280;Cooperativa Policial;Cooperativa Policial;Nueva York 1335;1;Aguada;8;Sin Cadena;-34,89695821;-56,18929288;Montevideo;Montevideo;1;1020;968
281;Minimarket San Cono 2 SRL.;Supermercado San Cono;Antonio Ma. Fernández 822;;Interior;5;Sin Cadena;-34,09559853;-56,217064;Florida;Florida;8;8220;
282;Minimarket San Cono 2 SRL.;Supermercado San Cono;Luis A. de Herrera esq. Batlle y Ordoñez;;Interior;5;Sin Cadena;-34,10046095;-56,21658694;Florida;Florida;8;8220;
283;Edanur S.A.;Supermercado Abril;Ruta 1 Vieja km. 27 Manz. 38 Solar 3;;Interior;3;Sin Cadena;-34,76984865;-56,38747838;Delta del Tigre;San José;16;16521;200
284;Asociacion Cooperativa Electoral;A.C.E.;8 de octubre 2897;4;La Blanqueada;3;Sin Cadena;-34,8854777;-56,1593038;Montevideo;Montevideo;1;1020;
285;Barlisol S.A.;El Manjar Rivera;33 Orientales 1060;;Interior;5;Sin Cadena;-30,89708993;-55,53281414;Rivera;Rivera;13;13220;
286;Enrique Félix Temesio Arena;Supermercado Temesio;Avda. Artigas esq. Palmas;;Interior;4;Sin Cadena;-34,66284899;-56,22149627;Progreso;Canelones;3;3421;22
287;J. y V. Riveiro Hnos. S.A.;Supermercado los Paraisos;Avda. Pedro de Mendoza 5388/5398;10;Manga ;4;Sin Cadena;-34,78320632;-56,16813194;Montevideo;Montevideo;1;1020;
289;Tilmursol S.A.;Super XXI;P.Butler M 94  S 19;;Interior;3;Super XXI;-34,79747853;-55,93650448;Ciudad de la Costa;Canelones;3;3831;
290;Tilmursol S.A.;Super XXI;Río de Janeiro M124 S12;;Interior;3;Super XXI;-34,83672608;-55,98506951;Ciudad de la Costa;Canelones;3;3831;10
291;Tilmursol S.A.;Super XXI;Av. A esq.14 M427 S10;;Interior;3;Super XXI;-34,85655468;-56,05484742;Ciudad de la Costa;Canelones;3;3831;
292;Tilmursol S.A.;Super XXI;Maciel 103;;Interior;3;Super XXI;-34,85847789;-56,0523836;Ciudad de la Costa;Canelones;3;3831;
293;Enrique Fierro;Autoservice Patricia;Gral Flores 681;;Interior;3;Sin Cadena;-34,10367633;-56,21734263;Florida;Florida;8;8220;
294;Caldiran S.A.;Super Viter;Maria Orticochea 5621;12;Nuevo París;4;Sin Cadena;-34,8326401;-56,2325068;Montevideo;Montevideo;1;1020;
296;Hugo Mesa;Red Market 4;Ruta 8 km 22.500 s 29;;Interior;3;Red Market;-34,772423;-56,027372;Barros Blancos;Canelones;3;3521;
297;Villa Manuela SRL;Nativo;RUTA 8 KM 26.200;;Interior;4;Los Jardines;-34,7509314;-56,0023455;Barros Blancos;Canelones;3;3521;1000
